parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
11513384,"Chocolate milk, made from dry mix with fat free milk (Nesquik)",14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16
11513385,"Chocolate milk, made from dry mix with non-dairy milk (Nesquik)",14091,"Beverages, almond milk, unsweetened, shelf stable",117.12
11513385,"Chocolate milk, made from dry mix with non-dairy milk (Nesquik)",14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16
11513385,"Chocolate milk, made from dry mix with non-dairy milk (Nesquik)",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122
11513385,"Chocolate milk, made from dry mix with non-dairy milk (Nesquik)",19335,"Sugars, granulated",4.88
11513390,"Chocolate milk, made from no sugar added dry mix, NS as to type of milk (Nesquik)",1111,"Milk, averaged fat, with added vitamin A and D",244
11513390,"Chocolate milk, made from no sugar added dry mix, NS as to type of milk (Nesquik)",14063,"Beverages, chocolate powder, no sugar added",11
11513391,"Chocolate milk, made from no sugar added dry mix with whole milk (Nesquik)",1077,"Milk, whole, 3.25% milkfat, with added vitamin D",244
11513391,"Chocolate milk, made from no sugar added dry mix with whole milk (Nesquik)",14063,"Beverages, chocolate powder, no sugar added",11
11513392,"Chocolate milk, made from no sugar added dry mix with reduced fat milk (Nesquik)",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",244
11513392,"Chocolate milk, made from no sugar added dry mix with reduced fat milk (Nesquik)",14063,"Beverages, chocolate powder, no sugar added",11
11513393,"Chocolate milk, made from no sugar added dry mix with low fat milk (Nesquik)",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",244
11513393,"Chocolate milk, made from no sugar added dry mix with low fat milk (Nesquik)",14063,"Beverages, chocolate powder, no sugar added",11
11513394,"Chocolate milk, made from no sugar added dry mix with fat free milk  (Nesquik)",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",244
11513394,"Chocolate milk, made from no sugar added dry mix with fat free milk  (Nesquik)",14063,"Beverages, chocolate powder, no sugar added",11
11513395,"Chocolate milk, made from no sugar added dry mix with non-dairy milk (Nesquik)",14063,"Beverages, chocolate powder, no sugar added",11
11513395,"Chocolate milk, made from no sugar added dry mix with non-dairy milk (Nesquik)",14091,"Beverages, almond milk, unsweetened, shelf stable",117.12
11513395,"Chocolate milk, made from no sugar added dry mix with non-dairy milk (Nesquik)",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122
11513395,"Chocolate milk, made from no sugar added dry mix with non-dairy milk (Nesquik)",19335,"Sugars, granulated",4.88
11513400,"Chocolate milk, made from syrup, NS as to type of milk",1111,"Milk, averaged fat, with added vitamin A and D",244
11513400,"Chocolate milk, made from syrup, NS as to type of milk",19924,"Syrup, NESTLE, chocolate",37.5
11513500,"Chocolate milk, made from syrup with whole milk",1077,"Milk, whole, 3.25% milkfat, with added vitamin D",244
11513500,"Chocolate milk, made from syrup with whole milk",19924,"Syrup, NESTLE, chocolate",37.5
11513550,"Chocolate milk, made from syrup with reduced fat milk",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",244
11513550,"Chocolate milk, made from syrup with reduced fat milk",19924,"Syrup, NESTLE, chocolate",37.5
11513600,"Chocolate milk, made from syrup with low fat milk",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",244
11513600,"Chocolate milk, made from syrup with low fat milk",19924,"Syrup, NESTLE, chocolate",37.5
11513700,"Chocolate milk, made from syrup with fat free milk",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",244
11513700,"Chocolate milk, made from syrup with fat free milk",19924,"Syrup, NESTLE, chocolate",37.5
11513750,"Chocolate milk, made from syrup with non-dairy milk",14091,"Beverages, almond milk, unsweetened, shelf stable",117.12
11513750,"Chocolate milk, made from syrup with non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122
11513750,"Chocolate milk, made from syrup with non-dairy milk",19335,"Sugars, granulated",4.88
11513750,"Chocolate milk, made from syrup with non-dairy milk",19924,"Syrup, NESTLE, chocolate",37.5
11513800,"Chocolate milk, made from light syrup, NS as to type of milk",1111,"Milk, averaged fat, with added vitamin A and D",244
11513800,"Chocolate milk, made from light syrup, NS as to type of milk",19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",35
11513801,"Chocolate milk, made from light syrup with whole milk",1077,"Milk, whole, 3.25% milkfat, with added vitamin D",244
11513801,"Chocolate milk, made from light syrup with whole milk",19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",35
11513802,"Chocolate milk, made from light syrup with reduced fat milk",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",244
11513802,"Chocolate milk, made from light syrup with reduced fat milk",19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",35
11513803,"Chocolate milk, made from light syrup with low fat milk",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",244
11513803,"Chocolate milk, made from light syrup with low fat milk",19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",35
11513804,"Chocolate milk, made from light syrup with fat free milk",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",244
11513804,"Chocolate milk, made from light syrup with fat free milk",19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",35
11513805,"Chocolate milk, made from light syrup with non-dairy milk",14091,"Beverages, almond milk, unsweetened, shelf stable",117.12
11513805,"Chocolate milk, made from light syrup with non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122
11513805,"Chocolate milk, made from light syrup with non-dairy milk",19335,"Sugars, granulated",4.88
11513805,"Chocolate milk, made from light syrup with non-dairy milk",19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",35
11513850,"Chocolate milk, made from sugar free syrup, NS as to type of milk",1111,"Milk, averaged fat, with added vitamin A and D",244
11513850,"Chocolate milk, made from sugar free syrup, NS as to type of milk",19916,"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup",35
11513851,"Chocolate milk, made from sugar free syrup with whole milk",1077,"Milk, whole, 3.25% milkfat, with added vitamin D",244
11513851,"Chocolate milk, made from sugar free syrup with whole milk",19916,"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup",35
11513852,"Chocolate milk, made from sugar free syrup with reduced fat milk",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",244
11513852,"Chocolate milk, made from sugar free syrup with reduced fat milk",19916,"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup",35
11513853,"Chocolate milk, made from sugar free syrup with low fat milk",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",244
11513853,"Chocolate milk, made from sugar free syrup with low fat milk",19916,"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup",35
11513854,"Chocolate milk, made from sugar free syrup with fat free milk",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",244
11513854,"Chocolate milk, made from sugar free syrup with fat free milk",19916,"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup",35
11513855,"Chocolate milk, made from sugar free syrup with non-dairy milk",14091,"Beverages, almond milk, unsweetened, shelf stable",117.12
11513855,"Chocolate milk, made from sugar free syrup with non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122
11513855,"Chocolate milk, made from sugar free syrup with non-dairy milk",19335,"Sugars, granulated",4.88
11513855,"Chocolate milk, made from sugar free syrup with non-dairy milk",19916,"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup",35
11514100,"Hot chocolate / Cocoa, made with dry mix and water",14192,"Beverages, Cocoa mix, powder",28
11514100,"Hot chocolate / Cocoa, made with dry mix and water",14411,"Beverages, water, tap, drinking",177.6
11514110,"Hot chocolate / Cocoa, made with dry mix and whole milk",1077,"Milk, whole, 3.25% milkfat, with added vitamin D",183
11514110,"Hot chocolate / Cocoa, made with dry mix and whole milk",14192,"Beverages, Cocoa mix, powder",28
11514120,"Hot chocolate / Cocoa, made with dry mix and reduced fat milk",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",183
11514120,"Hot chocolate / Cocoa, made with dry mix and reduced fat milk",14192,"Beverages, Cocoa mix, powder",28
11514130,"Hot chocolate / Cocoa, made with dry mix and low fat milk",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",183
11514130,"Hot chocolate / Cocoa, made with dry mix and low fat milk",14192,"Beverages, Cocoa mix, powder",28
11514140,"Hot chocolate / Cocoa, made with dry mix and fat free milk",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",183
11514140,"Hot chocolate / Cocoa, made with dry mix and fat free milk",14192,"Beverages, Cocoa mix, powder",28
11514150,"Hot chocolate / Cocoa, made with dry mix and non-dairy milk",14091,"Beverages, almond milk, unsweetened, shelf stable",88.32
11514150,"Hot chocolate / Cocoa, made with dry mix and non-dairy milk",14192,"Beverages, Cocoa mix, powder",28
11514150,"Hot chocolate / Cocoa, made with dry mix and non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",92
11514150,"Hot chocolate / Cocoa, made with dry mix and non-dairy milk",19335,"Sugars, granulated",3.68
11514310,"Hot chocolate / Cocoa, made with no sugar added dry mix and water",14196,"Beverages, Cocoa mix, no sugar added, powder",16
11514310,"Hot chocolate / Cocoa, made with no sugar added dry mix and water",14429,"Beverages, water, tap, municipal",177.6
11514320,"Hot chocolate / Cocoa, made with no sugar added dry mix and whole milk",1077,"Milk, whole, 3.25% milkfat, with added vitamin D",183
11514320,"Hot chocolate / Cocoa, made with no sugar added dry mix and whole milk",14196,"Beverages, Cocoa mix, no sugar added, powder",16
11514330,"Hot chocolate / Cocoa, made with no sugar added dry mix and reduced fat milk",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",183
11514330,"Hot chocolate / Cocoa, made with no sugar added dry mix and reduced fat milk",14196,"Beverages, Cocoa mix, no sugar added, powder",16
11514340,"Hot chocolate / Cocoa, made with no sugar added dry mix and low fat milk",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",183
11514340,"Hot chocolate / Cocoa, made with no sugar added dry mix and low fat milk",14196,"Beverages, Cocoa mix, no sugar added, powder",16
11514350,"Hot chocolate / Cocoa, made with no sugar added dry mix and fat free milk",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",183
11514350,"Hot chocolate / Cocoa, made with no sugar added dry mix and fat free milk",14196,"Beverages, Cocoa mix, no sugar added, powder",16
11514360,"Hot chocolate / Cocoa, made with no sugar added dry mix and non-dairy milk",14091,"Beverages, almond milk, unsweetened, shelf stable",88.32
11514360,"Hot chocolate / Cocoa, made with no sugar added dry mix and non-dairy milk",14196,"Beverages, Cocoa mix, no sugar added, powder",16
11514360,"Hot chocolate / Cocoa, made with no sugar added dry mix and non-dairy milk",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",92
11514360,"Hot chocolate / Cocoa, made with no sugar added dry mix and non-dairy milk",19335,"Sugars, granulated",3.68
11519040,"Strawberry milk, NFS",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",244
11519040,"Strawberry milk, NFS",14634,"Beverages, milk beverage, reduced fat, flavored and sweetened, Ready-to-drink,  added calcium, vitamin A and vitamin D",16
11519050,"Strawberry milk, whole",1077,"Milk, whole, 3.25% milkfat, with added vitamin D",244
11519050,"Strawberry milk, whole",14350,"Strawberry-flavor beverage mix, powder",20
11519105,"Strawberry milk, reduced fat",1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",244
11519105,"Strawberry milk, reduced fat",14350,"Strawberry-flavor beverage mix, powder",16
11519200,"Strawberry milk, low fat",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",244
11519200,"Strawberry milk, low fat",14350,"Strawberry-flavor beverage mix, powder",20
11519205,"Strawberry milk, fat free",1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",244
11519205,"Strawberry milk, fat free",14350,"Strawberry-flavor beverage mix, powder",20
11519210,"Strawberry milk, reduced sugar",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",98
11519210,"Strawberry milk, reduced sugar",19335,"Sugars, granulated",2
11519215,"Strawberry milk, non-dairy",14091,"Beverages, almond milk, unsweetened, shelf stable",117.12
11519215,"Strawberry milk, non-dairy",14350,"Strawberry-flavor beverage mix, powder",20
11519215,"Strawberry milk, non-dairy",16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122
11519215,"Strawberry milk, non-dairy",19335,"Sugars, granulated",4.88
11526000,"Milk, malted",1111,"Milk, averaged fat, with added vitamin A and D",244
11526000,"Milk, malted",14315,"Beverages, OVALTINE, chocolate malt powder",11
11531000,Eggnog,1057,Eggnog,100
11531500,"Eggnog, lowfat / light",1123,"Egg, whole, raw, fresh",200
11531500,"Eggnog, lowfat / light",1174,"Milk, reduced fat, fluid, 2% milkfat, without added vitamin A and vitamin D",976
11531500,"Eggnog, lowfat / light",2052,"Vanilla extract, imitation, no alcohol",4.333
11531500,"Eggnog, lowfat / light",19336,"Sugars, powdered",30
11541110,"Milk shake, home recipe, chocolate",1077,"Milk, whole, 3.25% milkfat, with added vitamin D",488
11541110,"Milk shake, home recipe, chocolate",19270,"Ice creams, chocolate",296
11541120,"Milk shake, home recipe, flavors other than chocolate",1077,"Milk, whole, 3.25% milkfat, with added vitamin D",488
11541120,"Milk shake, home recipe, flavors other than chocolate",19095,"Ice creams, vanilla",270
11541130,"Milk shake, home recipe, chocolate, light",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",488
11541130,"Milk shake, home recipe, chocolate, light",19114,"Ice creams, chocolate, light",296
11541135,"Milk shake, home recipe, flavors other than chocolate, light",1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",488
11541135,"Milk shake, home recipe, flavors other than chocolate, light",19088,"Ice creams, vanilla, light",270
11541400,Milk shake with malt,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",488
11541400,Milk shake with malt,14311,"Beverages, Malted drink mix, natural, powder, dairy based.",29.6
11541400,Milk shake with malt,19095,"Ice creams, vanilla",270
11542100,"Milk shake, fast food, chocolate",14347,"Shake, fast food, vanilla",98
11542100,"Milk shake, fast food, chocolate",19165,"Cocoa, dry powder, unsweetened",2
11542200,"Milk shake, fast food, flavors other than chocolate",14347,"Shake, fast food, vanilla",100
11543000,"Milk shake, bottled, chocolate",14347,"Shake, fast food, vanilla",98
